"reward","time","ITN_a","IRS_a","ITN_time","IRS_time","envID","seed"
18.89619761226042,2019-04-25 10:55:34,0.18,0.7,None,None,none,28
14.421724062806184,2019-04-25 10:55:35,0.04,0.26,None,None,none,46
62.88986837630064,2019-04-25 10:55:36,0.61,0.12,None,None,none,92
36.9447324438684,2019-04-25 10:55:37,0.57,0.83,None,None,none,30
52.55750717697362,2019-04-25 10:55:38,0.92,0.53,None,None,none,13
5.86076508930206,2019-04-25 10:55:39,0.38,0.62,None,None,none,44
30.00073628829366,2019-04-25 10:55:39,0.43,0.98,None,None,none,21
26.13987296442563,2019-04-25 10:55:40,0.54,0.84,None,None,none,51
39.95257865689794,2019-04-25 10:55:41,1.0,0.28,None,None,none,20
32.6026476282231,2019-04-25 10:55:42,0.91,0.31,None,None,none,84
45.49714696559735,2019-04-25 10:55:43,0.54,0.16,None,None,none,45
-7.640703277489489,2019-04-25 10:55:44,0.44,0.22,None,None,none,11
4.928689822376965,2019-04-25 10:55:45,0.56,0.38,None,None,none,69
-58.1529220077122,2019-04-25 10:55:03,0.24,0.13,None,None,none,22
-19.142130164647043,2019-04-25 10:55:04,0.89,0.19,None,None,none,71
-19.939718921507335,2019-04-25 10:55:05,0.89,0.19,None,None,none,35
-5.276742531946326,2019-04-25 10:55:06,0.2,0.05,None,None,none,86
5.990514808098813,2019-04-25 10:55:07,0.14,0.19,None,None,none,53
13.998103752873076,2019-04-25 10:55:08,0.22,0.41,None,None,none,0
4.46661357117901,2019-04-25 10:55:08,0.12,0.29,None,None,none,78
18.11631828390303,2019-04-25 10:55:09,0.17,0.6,None,None,none,3
70.29814531121521,2019-04-25 10:55:10,0.09,0.94,None,None,none,13
-19.740321732292262,2019-04-25 10:55:11,0.89,0.19,None,None,none,40
10.44499165074832,2019-04-25 10:55:12,0.39,0.01,None,None,none,24
-41.65291489500416,2019-04-25 10:55:13,0.39,0.2,None,None,none,9
62.93055076594606,2019-04-25 10:55:13,0.23,0.99,None,None,none,92
19.343181996995497,2019-04-25 10:55:14,0.87,0.1,None,None,none,33
24.005637932950165,2019-04-25 10:55:15,0.79,0.26,None,None,none,82
23.726956973757336,2019-04-25 10:55:16,0.16,0.65,None,None,none,42
13.220712171481487,2019-04-25 10:55:17,0.13,0.17,None,None,none,86
33.48483857208503,2019-04-25 10:55:18,0.26,0.45,None,None,none,29
2.512215778139263,2019-04-25 10:55:19,0.47,0.66,None,None,none,3
67.53213086646896,2019-04-25 10:55:20,0.69,0.13,None,None,none,99
8.523033931093138,2019-04-25 10:55:21,0.71,0.99,None,None,none,87
53.19439150505238,2019-04-25 10:55:21,0.3,0.52,None,None,none,0
21.691171193816576,2019-04-25 10:55:22,0.34,0.36,None,None,none,52
7.139748998838336,2019-04-25 10:55:23,0.13,0.37,None,None,none,38
7.514220064449077,2019-04-25 10:55:24,0.7,0.93,None,None,none,71
42.56443357844335,2019-04-25 10:55:25,0.31,0.4,None,None,none,24
13.465360383322425,2019-04-25 10:55:26,0.28,0.9,None,None,none,50
2.8135268473496136,2019-04-25 10:55:27,0.34,0.01,None,None,none,99
0.8847644299873606,2019-04-25 10:55:28,0.21,0.74,None,None,none,42
20.466369659182835,2019-04-25 10:55:28,0.81,0.37,None,None,none,80
3.9741091481417783,2019-04-25 10:55:29,0.75,0.59,None,None,none,56
40.68553312422133,2019-04-25 10:55:30,0.61,0.02,None,None,none,95
8.31645262078981,2019-04-25 10:55:31,0.58,0.68,None,None,none,80
67.72593157170499,2019-04-25 10:55:32,0.64,0.11,None,None,none,23
7.151786251118006,2019-04-25 10:55:33,0.3,0.63,None,None,none,61
-21.534896435227925,2019-04-25 10:55:34,0.89,0.19,None,None,none,70
-78.32913663770758,2019-04-25 10:55:34,0.3,0.12,None,None,none,31
-20.9367048675827,2019-04-25 10:55:35,0.89,0.19,None,None,none,77
22.745114254445234,2019-04-25 10:55:36,0.09,0.12,None,None,none,55
50.759936204260896,2019-04-25 10:55:37,0.7,0.04,None,None,none,86
-14.075827400630626,2019-04-25 10:55:38,0.92,0.66,None,None,none,34
7.458176384642627,2019-04-25 10:55:39,0.54,0.68,None,None,none,27
-1.6300066004239084,2019-04-25 10:55:40,0.42,0.3,None,None,none,99
18.107882927081626,2019-04-25 10:55:41,0.53,0.92,None,None,none,68
17.862504961649403,2019-04-25 10:55:41,0.73,0.84,None,None,none,23
40.6542669010407,2019-04-25 10:55:42,0.98,0.56,None,None,none,73
3.3711736079616594,2019-04-25 10:55:43,0.46,0.81,None,None,none,16
24.06742119492339,2019-04-25 10:55:44,0.27,0.91,None,None,none,10
-35.928952605755136,2019-04-25 10:55:45,0.4,0.77,None,None,none,33
61.15562757178559,2019-04-25 10:55:46,0.13,0.9,None,None,none,10
3.999880928353453,2019-04-25 10:55:03,0.12,0.28,None,None,none,80
-42.00941936686926,2019-04-25 10:55:04,0.22,0.15,None,None,none,36
-59.99781207782617,2019-04-25 10:55:05,0.26,0.12,None,None,none,13
32.736464688362034,2019-04-25 10:55:06,0.25,0.5,None,None,none,15
-39.64480255649564,2019-04-25 10:55:07,0.93,0.14,None,None,none,96
-10.37436209091722,2019-04-25 10:55:08,0.33,0.66,None,None,none,7
48.70445405877864,2019-04-25 10:55:09,0.14,0.76,None,None,none,56
54.680865357999814,2019-04-25 10:55:10,0.29,0.48,None,None,none,46
31.23803034907496,2019-04-25 10:55:10,0.31,0.58,None,None,none,81
54.24670919708687,2019-04-25 10:55:11,0.9,0.43,None,None,none,71
2.6494995209829084,2019-04-25 10:55:12,0.64,0.54,None,None,none,59
7.269005435783166,2019-04-25 10:55:13,0.71,0.93,None,None,none,42
-51.50347360002747,2019-04-25 10:55:14,0.93,0.87,None,None,none,38
2.0156436167990415,2019-04-25 10:55:15,0.13,0.02,None,None,none,58
-18.34454140778675,2019-04-25 10:55:16,0.89,0.19,None,None,none,82
19.541331186487568,2019-04-25 10:55:17,0.69,0.29,None,None,none,48
-20.537910489152555,2019-04-25 10:55:17,0.89,0.19,None,None,none,37
3.887909900454509,2019-04-25 10:55:18,0.64,0.49,None,None,none,14
23.942143587189992,2019-04-25 10:55:19,0.26,0.58,None,None,none,58
4.399472762429393,2019-04-25 10:55:20,0.73,0.68,None,None,none,47
-16.9364503542424,2019-04-25 10:55:21,0.3,0.87,None,None,none,59
9.996534294495891,2019-04-25 10:55:22,0.61,0.33,None,None,none,30
-51.23286510236474,2019-04-25 10:55:23,0.31,0.08,None,None,none,98
-30.025503198363392,2019-04-25 10:55:23,0.41,0.78,None,None,none,38
15.028228844520385,2019-04-25 10:55:24,0.64,0.31,None,None,none,56
42.29173389172018,2019-04-25 10:55:25,0.22,0.91,None,None,none,95
16.9009378567804,2019-04-25 10:55:26,0.71,0.31,None,None,none,90
23.970885171236812,2019-04-25 10:55:27,0.13,0.59,None,None,none,20
-21.33549924601285,2019-04-25 10:55:28,0.89,0.19,None,None,none,74
-19.223955452570433,2019-04-25 10:55:28,0.35,0.68,None,None,none,38
-5.331980768378847,2019-04-25 10:55:29,0.22,0.81,None,None,none,14
-18.743335786216893,2019-04-25 10:55:30,0.89,0.19,None,None,none,90
-0.2237637081754085,2019-04-25 10:55:31,0.83,0.94,None,None,none,26
-19.740321732292262,2019-04-25 10:55:32,0.89,0.19,None,None,none,50
26.012029365919005,2019-04-25 10:55:33,0.03,0.53,None,None,none,25
13.948691920785821,2019-04-25 10:55:34,0.07,0.42,None,None,none,35
15.412894481419784,2019-04-25 10:55:35,0.03,0.26,None,None,none,62
4.454514877028412,2019-04-25 10:55:36,0.79,0.6,None,None,none,5
2.537927312804723,2019-04-25 10:55:37,0.11,0.03,None,None,none,73
25.39573391270968,2019-04-25 10:55:37,0.51,0.8,None,None,none,13
-0.6528556572327648,2019-04-25 10:55:38,0.79,0.68,None,None,none,39
39.98674758140406,2019-04-25 10:55:39,0.32,0.39,None,None,none,52
-18.145144218571676,2019-04-25 10:55:40,0.89,0.19,None,None,none,32
67.18945460149286,2019-04-25 10:55:41,0.26,0.99,None,None,none,58
-19.939718921507335,2019-04-25 10:55:42,0.89,0.19,None,None,none,35
18.668028043129834,2019-04-25 10:55:43,0.52,0.86,None,None,none,85
6.023702522705696,2019-04-25 10:55:43,0.76,0.85,None,None,none,68
69.26854168633491,2019-04-25 10:55:44,0.94,0.48,None,None,none,18
4.758737070964865,2019-04-25 10:55:45,0.14,0.12,None,None,none,43
51.14709340475047,2019-04-25 10:55:46,0.7,0.21,None,None,none,23
32.14171298017067,2019-04-25 10:55:44,0.71,0.82,None,None,none,23
31.92248929607087,2019-04-25 10:55:45,0.26,0.53,None,None,none,65
8.00692640199073,2019-04-25 10:55:46,0.61,0.35,None,None,none,85
-18.34454140778675,2019-04-25 10:55:47,0.89,0.19,None,None,none,79
-5.01217680145744,2019-04-25 10:55:47,0.79,0.76,None,None,none,94
26.181600674812916,2019-04-25 10:55:48,0.83,0.36,None,None,none,6
12.254461359342077,2019-04-25 10:55:49,0.83,0.18,None,None,none,67
44.15916531584977,2019-04-25 10:55:50,0.32,0.55,None,None,none,84
35.02078185859456,2019-04-25 10:55:51,0.56,0.05,None,None,none,62
112.73234389213931,2019-04-25 10:55:52,0.01,0.83,None,None,none,56
23.793616419390922,2019-04-25 10:55:53,0.08,0.58,None,None,none,31
-10.272568997352948,2019-04-25 10:55:54,0.8,0.8,None,None,none,67
-21.534896435227925,2019-04-25 10:55:54,0.89,0.19,None,None,none,20
23.325695457269575,2019-04-25 10:55:55,0.52,0.99,None,None,none,81
10.559926293484997,2019-04-25 10:55:56,0.41,0.51,None,None,none,14
45.13895569356662,2019-04-25 10:55:57,0.05,0.66,None,None,none,23
-3.2800761076647262,2019-04-25 10:55:58,0.92,0.1,None,None,none,30
5.167270460993654,2019-04-25 10:55:59,0.74,0.94,None,None,none,61
13.907126443339182,2019-04-25 10:56:00,0.09,0.09,None,None,none,64
14.19816739366433,2019-04-25 10:56:01,0.22,0.63,None,None,none,45
1.9237722568327942,2019-04-25 10:56:01,0.5,0.5,None,None,none,42
18.80433996273861,2019-04-25 10:56:02,0.53,0.92,None,None,none,62
-19.341527353862116,2019-04-25 10:56:03,0.89,0.19,None,None,none,41
28.03898165735625,2019-04-25 10:56:04,0.31,0.59,None,None,none,95
12.77677009263364,2019-04-25 10:56:05,0.06,0.38,None,None,none,62
-74.97926503376924,2019-04-25 10:56:06,0.28,0.2,None,None,none,94
9.114261401314794,2019-04-25 10:56:06,0.42,0.51,None,None,none,37
39.359250921120456,2019-04-25 10:56:07,0.62,0.06,None,None,none,97
2.5586203615280168,2019-04-25 10:56:08,0.59,0.63,None,None,none,85
75.91959959043669,2019-04-25 10:56:09,0.61,0.17,None,None,none,93
7.017483476422145,2019-04-25 10:56:10,0.11,0.36,None,None,none,4
4.649058385682671,2019-04-25 10:56:11,0.47,0.75,None,None,none,75
27.281132245679903,2019-04-25 10:56:12,0.84,0.35,None,None,none,5
33.73428411005679,2019-04-25 10:56:13,0.68,0.24,None,None,none,5
-6.272322753437485,2019-04-25 10:56:14,0.86,0.92,None,None,none,44
2.163768116127646,2019-04-25 10:56:14,0.56,0.51,None,None,none,70
45.83983980466409,2019-04-25 10:56:15,0.09,0.69,None,None,none,74
-17.522838708310935,2019-04-25 10:56:16,0.29,0.68,None,None,none,44
4.488194006577783,2019-04-25 10:56:17,0.45,0.48,None,None,none,74
-18.743335786216893,2019-04-25 10:56:18,0.89,0.19,None,None,none,51
25.877642417561113,2019-04-25 10:56:19,0.37,0.41,None,None,none,46
20.571890126337102,2019-04-25 10:56:20,0.63,0.71,None,None,none,68
71.14922391486762,2019-04-25 10:56:20,0.27,1.0,None,None,none,63
20.234218688010735,2019-04-25 10:56:21,0.9,1.0,None,None,none,88
30.32512970704707,2019-04-25 10:56:22,0.42,0.97,None,None,none,80
9.034431988908647,2019-04-25 10:56:23,0.74,0.86,None,None,none,47
74.54470069716794,2019-04-25 10:56:24,0.11,0.81,None,None,none,46
49.89872647788353,2019-04-25 10:56:25,0.76,0.06,None,None,none,92
50.408482408354864,2019-04-25 10:56:26,0.71,0.08,None,None,none,25
49.22112877878752,2019-04-25 10:56:27,1.0,0.49,None,None,none,67
31.532608394458613,2019-04-25 10:55:45,0.02,0.56,None,None,none,38
-18.743335786216893,2019-04-25 10:55:46,0.89,0.19,None,None,none,3
79.54106667492017,2019-04-25 10:55:46,0.04,0.87,None,None,none,7
52.33296572582361,2019-04-25 10:55:47,0.72,0.01,None,None,none,30
16.090943478361243,2019-04-25 10:55:48,0.76,0.36,None,None,none,51
19.982141663863313,2019-04-25 10:55:49,0.61,0.27,None,None,none,46
26.08488952711702,2019-04-25 10:55:50,0.45,0.96,None,None,none,61
-28.804062331658724,2019-04-25 10:55:51,0.39,0.1,None,None,none,98
54.945910802700936,2019-04-25 10:55:52,0.91,0.5,None,None,none,3
26.528914791459233,2019-04-25 10:55:52,0.86,0.51,None,None,none,63
47.73538478725764,2019-04-25 10:55:53,0.81,0.06,None,None,none,8
74.50021098542176,2019-04-25 10:55:54,0.14,1.0,None,None,none,75
3.386975550448751,2019-04-25 10:55:55,0.1,0.04,None,None,none,90
-48.4248016012821,2019-04-25 10:55:56,0.36,0.23,None,None,none,56
48.373507065509976,2019-04-25 10:55:57,0.66,0.05,None,None,none,46
-19.341527353862116,2019-04-25 10:55:58,0.89,0.19,None,None,none,88
22.641384135761704,2019-04-25 10:55:58,0.6,0.72,None,None,none,100
-18.743335786216893,2019-04-25 10:55:59,0.89,0.19,None,None,none,8
7.867420243783008,2019-04-25 10:56:00,0.71,0.92,None,None,none,22
30.291331194403014,2019-04-25 10:56:01,0.87,0.34,None,None,none,8
16.542528872341563,2019-04-25 10:56:02,0.94,0.08,None,None,none,6
26.527502364931028,2019-04-25 10:56:03,0.51,0.1,None,None,none,9
3.986363808021022,2019-04-25 10:56:03,0.45,0.43,None,None,none,77
38.59391551758817,2019-04-25 10:56:04,0.23,0.92,None,None,none,3
19.517960403064816,2019-04-25 10:56:05,0.38,0.92,None,None,none,25
39.370931827219046,2019-04-25 10:56:06,0.18,0.87,None,None,none,36
17.98379613264526,2019-04-25 10:56:07,0.21,0.59,None,None,none,26
-7.224414629012482,2019-04-25 10:56:08,0.85,0.91,None,None,none,35
-19.54092454307719,2019-04-25 10:56:08,0.89,0.19,None,None,none,63
22.661615657806628,2019-04-25 10:56:09,0.16,0.67,None,None,none,28
12.747218115986021,2019-04-25 10:56:10,0.54,0.26,None,None,none,59
0.7717137579981213,2019-04-25 10:56:11,0.45,0.69,None,None,none,52
7.712014869792949,2019-04-25 10:56:12,0.11,0.24,None,None,none,85
-20.9367048675827,2019-04-25 10:56:13,0.89,0.19,None,None,none,77
50.02830037131593,2019-04-25 10:56:14,0.9,0.4,None,None,none,90
35.0996761470969,2019-04-25 10:56:14,0.86,0.45,None,None,none,62
-20.13911611072241,2019-04-25 10:56:15,0.89,0.19,None,None,none,10
55.25989159763172,2019-04-25 10:56:16,0.75,0.09,None,None,none,52
10.272388007226422,2019-04-25 10:56:17,0.57,0.69,None,None,none,3
53.277054605117435,2019-04-25 10:56:18,0.13,0.84,None,None,none,97
17.738635952437885,2019-04-25 10:56:19,0.24,0.41,None,None,none,8
-22.23333318013005,2019-04-25 10:56:20,0.22,0.09,None,None,none,35
55.94135015930704,2019-04-25 10:56:21,0.67,0.09,None,None,none,53
9.915969794301594,2019-04-25 10:56:22,0.04,0.28,None,None,none,66
2.3481330498481636,2019-04-25 10:56:23,0.69,0.61,None,None,none,25
9.764563669973654,2019-04-25 10:56:23,0.23,0.66,None,None,none,30
4.5693157753213685,2019-04-25 10:56:24,0.99,0.64,None,None,none,91
11.186077962031076,2019-04-25 10:56:25,0.47,0.85,None,None,none,4
2.841075516683346,2019-04-25 10:56:26,0.5,0.37,None,None,none,98
36.76491138500287,2019-04-25 10:56:27,0.12,0.7,None,None,none,7
25.43203739055251,2019-04-25 10:55:45,0.51,0.99,None,None,none,77
-18.145144218571676,2019-04-25 10:55:46,0.89,0.19,None,None,none,89
32.592801213383346,2019-04-25 10:55:47,0.05,0.61,None,None,none,63
36.18296769579918,2019-04-25 10:55:48,0.28,0.93,None,None,none,93
-22.222657128749034,2019-04-25 10:55:49,0.9,0.2,None,None,none,0
-100.95676504514394,2019-04-25 10:55:49,0.32,0.15,None,None,none,60
2.933947900575565,2019-04-25 10:55:50,0.42,0.63,None,None,none,5
46.24295791476993,2019-04-25 10:55:51,0.57,0.79,None,None,none,8
-1.896949135016365,2019-04-25 10:55:52,0.26,0.67,None,None,none,89
11.567414601553871,2019-04-25 10:55:53,0.04,0.27,None,None,none,16
7.111129906193455,2019-04-25 10:55:54,0.58,0.67,None,None,none,77
-20.338513299937482,2019-04-25 10:55:54,0.89,0.19,None,None,none,27
-36.57440101723489,2019-04-25 10:55:55,0.22,0.19,None,None,none,88
44.73864547544409,2019-04-25 10:55:56,0.02,0.66,None,None,none,96
-67.79323404511013,2019-04-25 10:55:57,0.9,0.75,None,None,none,21
35.52461686435762,2019-04-25 10:55:58,0.09,0.65,None,None,none,6
30.024317349243677,2019-04-25 10:55:59,0.85,0.46,None,None,none,52
-2.0947838176025897,2019-04-25 10:56:00,0.37,0.03,None,None,none,78
11.958451144548992,2019-04-25 10:56:01,0.15,0.45,None,None,none,6
27.389112645729092,2019-04-25 10:56:02,0.85,0.39,None,None,none,21
20.723095367298317,2019-04-25 10:56:02,0.12,0.56,None,None,none,48
22.232893017005892,2019-04-25 10:56:03,0.1,0.13,None,None,none,91
-30.646289959981054,2019-04-25 10:56:04,0.88,0.71,None,None,none,39
-18.743335786216893,2019-04-25 10:56:05,0.89,0.19,None,None,none,3
0.7183621634147755,2019-04-25 10:56:06,0.15,0.26,None,None,none,26
14.252423459525025,2019-04-25 10:56:07,0.5,0.74,None,None,none,47
26.139798874317684,2019-04-25 10:56:08,0.05,0.55,None,None,none,92
10.321484166630222,2019-04-25 10:56:08,0.56,0.29,None,None,none,25
58.570567912782536,2019-04-25 10:56:09,0.12,0.87,None,None,none,60
11.365195242037744,2019-04-25 10:56:10,0.57,0.69,None,None,none,84
7.169979278158385,2019-04-25 10:56:11,0.7,0.92,None,None,none,57
0.997446055248385,2019-04-25 10:56:12,0.17,0.02,None,None,none,34
4.4616612052124776,2019-04-25 10:56:13,0.42,0.61,None,None,none,37
-5.973283973841775,2019-04-25 10:56:14,0.17,0.22,None,None,none,75
10.765093575847295,2019-04-25 10:56:15,0.7,0.89,None,None,none,77
29.77971594899328,2019-04-25 10:56:16,0.01,0.56,None,None,none,97
7.98913333325085,2019-04-25 10:56:17,0.89,0.97,None,None,none,29
6.556744402411429,2019-04-25 10:56:18,0.43,0.46,None,None,none,88
13.819177304287297,2019-04-25 10:56:18,0.78,0.43,None,None,none,80
73.61372688597098,2019-04-25 10:56:19,0.1,0.95,None,None,none,35
26.296567066129676,2019-04-25 10:56:20,0.81,0.24,None,None,none,68
48.33137360923623,2019-04-25 10:56:21,0.01,0.14,None,None,none,21
32.99655310664074,2019-04-25 10:56:22,0.86,0.37,None,None,none,37
-42.98217132508313,2019-04-25 10:56:23,0.25,0.21,None,None,none,43
5.608192588703127,2019-04-25 10:56:24,0.5,0.28,None,None,none,90
-19.740321732292262,2019-04-25 10:56:25,0.89,0.19,None,None,none,75
-20.338513299937482,2019-04-25 10:56:26,0.89,0.19,None,None,none,38
55.196287657469576,2019-04-25 10:56:27,0.7,0.08,None,None,none,0
7.357673813106388,2019-04-25 10:56:27,0.7,0.93,None,None,none,4
57.24574001411615,2019-04-25 10:56:28,0.28,0.97,None,None,none,75
5.438317208351003,2019-04-25 10:55:45,0.2,0.36,None,None,none,69
9.326298504403457,2019-04-25 10:55:46,0.12,0.22,None,None,none,81
22.704521507716134,2019-04-25 10:55:47,0.04,0.23,None,None,none,38
70.75704865037847,2019-04-25 10:55:48,0.98,0.41,None,None,none,70
31.97920138956789,2019-04-25 10:55:49,0.06,0.2,None,None,none,44
-4.291666467461028,2019-04-25 10:55:50,0.41,0.07,None,None,none,91
67.97386091015146,2019-04-25 10:55:51,0.65,0.12,None,None,none,29
-18.34454140778675,2019-04-25 10:55:52,0.89,0.19,None,None,none,87
5.91007161375749,2019-04-25 10:55:52,0.18,0.38,None,None,none,91
2.318434439311576,2019-04-25 10:55:53,0.58,0.51,None,None,none,30
16.26034643456418,2019-04-25 10:55:54,0.52,0.89,None,None,none,21
8.997894835751984,2019-04-25 10:55:55,0.35,0.62,None,None,none,26
-53.751865738736264,2019-04-25 10:55:56,0.24,0.19,None,None,none,84
1.5340172018226672,2019-04-25 10:55:57,0.53,0.52,None,None,none,18
78.08790273305648,2019-04-25 10:55:57,0.95,0.41,None,None,none,23
5.479946924834003,2019-04-25 10:55:58,0.58,0.38,None,None,none,96
2.543080041323986,2019-04-25 10:55:59,0.47,0.39,None,None,none,35
-14.348486455076324,2019-04-25 10:56:00,0.43,0.76,None,None,none,90
9.727006501635945,2019-04-25 10:56:01,0.29,0.9,None,None,none,98
6.986306020809725,2019-04-25 10:56:02,1.0,0.13,None,None,none,32
47.54537552091677,2019-04-25 10:56:03,0.15,0.82,None,None,none,84
11.037459233057426,2019-04-25 10:56:04,0.19,0.75,None,None,none,72
17.93298162099031,2019-04-25 10:56:04,0.06,0.48,None,None,none,14
-18.743335786216893,2019-04-25 10:56:05,0.89,0.19,None,None,none,4
19.362628532347767,2019-04-25 10:56:06,0.01,0.43,None,None,none,40
28.94965995953646,2019-04-25 10:56:07,0.29,0.93,None,None,none,87
-20.110356861384485,2019-04-25 10:56:08,0.82,0.82,None,None,none,50
25.245910963236685,2019-04-25 10:56:09,0.54,0.22,None,None,none,98
-45.0392491210184,2019-04-25 10:56:10,0.27,0.09,None,None,none,51
56.20163555297996,2019-04-25 10:56:11,0.71,0.09,None,None,none,84
2.4729372589148704,2019-04-25 10:56:12,0.6,0.53,None,None,none,46
8.571342803393561,2019-04-25 10:56:13,0.67,0.4,None,None,none,73
-25.94792726896362,2019-04-25 10:56:13,0.82,0.78,None,None,none,74
9.47198835565995,2019-04-25 10:56:14,0.68,0.41,None,None,none,86
37.0431278120352,2019-04-25 10:56:15,0.87,0.41,None,None,none,65
50.03412402962193,2019-04-25 10:56:16,0.58,0.78,None,None,none,99
-20.13911611072241,2019-04-25 10:56:17,0.89,0.19,None,None,none,10
36.7131447084129,2019-04-25 10:56:18,0.26,0.48,None,None,none,84
16.36505636407484,2019-04-25 10:56:19,0.46,0.03,None,None,none,16
19.012547490251038,2019-04-25 10:56:20,0.82,0.42,None,None,none,91
17.72347429104912,2019-04-25 10:56:21,0.82,0.48,None,None,none,19
1.9763362364415347,2019-04-25 10:56:21,0.46,0.34,None,None,none,18
12.17777449609725,2019-04-25 10:56:22,0.39,0.0,None,None,none,14
-25.325170968604038,2019-04-25 10:56:23,0.87,0.71,None,None,none,89
-20.73730767836763,2019-04-25 10:56:24,0.89,0.19,None,None,none,68
1.8506898758003645,2019-04-25 10:56:25,0.53,0.6,None,None,none,6
2.59055963950867,2019-04-25 10:56:26,0.17,0.0,None,None,none,5
19.184813902188985,2019-04-25 10:56:27,0.8,0.41,None,None,none,0
78.79475591431002,2019-04-25 10:56:27,0.1,0.78,None,None,none,78
-18.94273297543197,2019-04-25 10:56:28,0.89,0.19,None,None,none,73
2.048094193640085,2019-04-25 10:55:45,0.12,0.02,None,None,none,1
-25.891957306976806,2019-04-25 10:55:46,0.28,0.85,None,None,none,83
0.8117172771805523,2019-04-25 10:55:47,0.45,0.3,None,None,none,59
1.7978130222060682,2019-04-25 10:55:48,0.53,0.6,None,None,none,27
-24.216885430652557,2019-04-25 10:55:49,0.38,0.25,None,None,none,68
51.389596875311085,2019-04-25 10:55:50,0.14,0.87,None,None,none,3
-19.601629115644563,2019-04-25 10:55:50,0.23,0.25,None,None,none,70
33.61377843140411,2019-04-25 10:55:51,0.05,0.59,None,None,none,22
15.92285273951936,2019-04-25 10:55:52,0.02,0.25,None,None,none,100
44.64724542475185,2019-04-25 10:55:53,0.06,0.69,None,None,none,72
14.392961240430974,2019-04-25 10:55:54,0.03,0.38,None,None,none,19
-4.405083061355551,2019-04-25 10:55:55,0.44,0.82,None,None,none,22
15.034166128479686,2019-04-25 10:55:56,0.2,0.66,None,None,none,66
77.1105170443776,2019-04-25 10:55:56,0.67,0.13,None,None,none,54
-20.73730767836763,2019-04-25 10:55:57,0.89,0.19,None,None,none,26
22.90333285510398,2019-04-25 10:55:58,0.81,0.21,None,None,none,80
3.542744531841502,2019-04-25 10:55:59,0.73,0.57,None,None,none,89
5.676719326092313,2019-04-25 10:56:00,0.17,0.37,None,None,none,61
26.93322057262188,2019-04-25 10:56:01,0.53,0.0,None,None,none,91
21.186123734484823,2019-04-25 10:56:02,0.66,0.72,None,None,none,67
1.5012966960689438,2019-04-25 10:56:03,0.15,0.02,None,None,none,9
0.5221847317777137,2019-04-25 10:56:03,0.78,0.89,None,None,none,77
81.99248004384448,2019-04-25 10:56:04,0.06,0.83,None,None,none,28
37.63239082503352,2019-04-25 10:56:05,0.09,0.68,None,None,none,90
-21.534896435227925,2019-04-25 10:56:06,0.89,0.19,None,None,none,23
27.01588842053813,2019-04-25 10:56:07,0.16,0.71,None,None,none,92
114.62076980206028,2019-04-25 10:56:08,0.0,0.79,None,None,none,64
4.673034263223588,2019-04-25 10:56:09,0.54,0.37,None,None,none,52
13.188937718895428,2019-04-25 10:56:10,0.29,0.62,None,None,none,84
-13.977043935102834,2019-04-25 10:56:10,0.91,0.92,None,None,none,12
-3.5296944710443596,2019-04-25 10:56:11,0.36,0.31,None,None,none,43
0.22905797151536084,2019-04-25 10:56:12,0.78,0.88,None,None,none,92
10.878025765471856,2019-04-25 10:56:13,0.03,0.33,None,None,none,92
13.691826506744427,2019-04-25 10:56:14,0.6,0.29,None,None,none,40
-1.6394167902736074,2019-04-25 10:56:15,0.79,0.88,None,None,none,56
-18.296853043613176,2019-04-25 10:56:16,0.4,0.24,None,None,none,92
-25.894087795395777,2019-04-25 10:56:17,0.4,0.22,None,None,none,92
-16.56111664269818,2019-04-25 10:56:18,0.31,0.29,None,None,none,8
1.9749785760491676,2019-04-25 10:56:18,0.77,0.87,None,None,none,13
-44.22312452334543,2019-04-25 10:56:19,0.93,0.15,None,None,none,41
6.397587958406022,2019-04-25 10:56:20,0.51,0.69,None,None,none,14
18.53919722687642,2019-04-25 10:56:21,0.09,0.5,None,None,none,48
-19.54092454307719,2019-04-25 10:56:22,0.89,0.19,None,None,none,63
-20.537910489152555,2019-04-25 10:56:23,0.89,0.19,None,None,none,19
62.297905361227535,2019-04-25 10:56:24,0.57,0.14,None,None,none,19
1.7030513794995785,2019-04-25 10:56:25,0.6,0.56,None,None,none,31
4.370988491915572,2019-04-25 10:56:26,0.67,0.66,None,None,none,91
-19.142130164647043,2019-04-25 10:56:26,0.89,0.19,None,None,none,36
23.829129895963753,2019-04-25 10:56:27,0.27,0.91,None,None,none,30
2.188020292664586,2019-04-25 10:56:28,0.84,0.96,None,None,none,58
-3.649966697568996,2019-04-25 10:55:46,0.19,0.05,None,None,none,64
6.1848746721563534,2019-04-25 10:55:47,0.61,0.41,None,None,none,0
4.99963469851969,2019-04-25 10:55:48,0.5,0.3,None,None,none,24
28.07570245954705,2019-04-25 10:55:48,0.41,0.96,None,None,none,31
53.50755562477216,2019-04-25 10:55:49,0.71,0.06,None,None,none,93
19.53632822044968,2019-04-25 10:55:50,0.05,0.49,None,None,none,28
25.47895274000033,2019-04-25 10:55:51,0.47,0.97,None,None,none,83
41.870191070856215,2019-04-25 10:55:52,0.34,0.52,None,None,none,39
80.00543658072849,2019-04-25 10:55:53,0.03,0.95,None,None,none,28
4.404166358496994,2019-04-25 10:55:54,0.23,0.34,None,None,none,78
